url_length,has_https,has_at_symbol,has_hyphen,suspicious_word,has_ip,dot_count,digit_count,special_char_count,is_shortened,slash_count,domain_length,label
28,0,0,0,0,0,2,0,0,0,2,18,1
24,0,0,1,0,0,2,0,0,0,2,15,0
77,0,0,1,0,0,1,18,0,0,8,14,1
52,0,0,0,0,0,5,0,0,0,3,14,1
89,0,1,0,1,0,6,0,3,0,5,13,1
56,0,0,1,0,0,1,1,0,0,3,13,0
48,0,0,0,0,0,1,18,0,0,3,11,0
57,0,0,0,0,0,3,0,3,0,3,13,1
52,0,0,0,0,0,2,0,2,0,2,19,0
203,0,0,0,1,0,14,39,0,0,5,18,1
59,0,0,1,0,0,1,10,0,0,3,18,0
120,0,0,1,1,0,7,2,5,0,10,15,1
48,0,0,0,0,0,2,1,1,0,3,12,0
49,0,0,1,0,0,2,0,0,1,3,23,1
38,0,0,0,0,0,1,0,1,0,3,14,0
63,0,0,1,0,0,3,6,0,1,3,20,0
46,0,0,1,1,0,3,0,1,0,2,12,1
71,0,0,0,1,0,6,10,1,0,2,33,1
42,0,0,1,0,0,1,4,0,0,3,9,0
33,0,0,0,0,0,2,1,0,0,2,13,1
44,0,0,0,0,0,1,3,2,0,1,17,1
40,0,0,0,0,0,4,0,0,0,2,19,0
24,0,0,0,0,0,3,0,0,0,1,14,0
66,0,0,0,0,0,3,8,0,0,1,40,1
46,0,0,0,0,0,2,1,0,0,4,16,1
26,0,0,0,0,0,2,0,0,0,2,17,0
19,0,0,0,0,0,1,2,3,0,1,7,0
23,0,0,0,0,0,1,0,0,0,2,13,1
72,0,0,1,1,0,1,20,1,0,5,14,1
44,0,0,0,0,0,2,6,6,0,1,7,0
33,0,0,1,0,0,2,0,0,0,2,22,0
83,0,0,0,0,0,3,7,8,0,2,12,1
28,0,0,0,0,0,2,0,0,0,1,16,0
90,0,0,1,0,0,9,13,0,0,1,19,0
60,0,0,1,0,0,2,3,2,0,3,20,1
31,0,0,0,0,0,1,3,2,0,1,11,0
23,0,0,0,0,0,1,0,0,0,1,22,0
85,0,0,1,0,0,1,10,0,0,5,17,0
24,0,0,0,0,1,4,12,0,0,1,12,1
47,0,0,1,1,0,4,0,0,0,3,16,1
25,0,0,0,0,0,1,3,0,0,1,16,1
58,0,0,0,0,0,1,18,0,0,3,17,1
102,0,0,1,0,0,2,12,0,0,5,31,0
118,0,0,1,1,0,6,14,11,0,5,15,1
69,0,0,1,0,0,1,6,1,0,4,15,0
84,0,0,1,1,0,2,1,5,0,4,11,1
25,0,0,0,0,0,3,5,0,0,1,15,1
33,0,0,0,0,0,2,1,0,0,2,13,1
48,0,0,1,0,0,2,5,0,0,3,17,0
26,0,0,1,0,0,2,0,0,0,1,10,0
25,0,0,0,0,0,2,3,0,0,3,6,1
72,0,0,0,0,0,2,26,0,0,6,14,1
27,0,0,0,0,0,1,7,0,0,3,8,0
57,0,0,0,0,0,3,8,2,0,7,14,0
98,0,0,0,0,0,2,10,13,0,1,10,0
33,0,0,0,0,0,1,0,0,0,1,23,1
62,0,0,0,0,0,2,23,0,0,2,18,1
69,0,0,0,0,0,3,6,5,0,5,6,0
31,0,0,1,0,0,1,0,0,0,1,12,0
245,0,0,0,1,0,5,85,6,0,8,21,1
33,0,0,0,0,0,3,0,0,0,2,16,1
66,0,0,0,0,0,1,1,1,0,6,15,1
82,0,0,0,0,0,2,0,4,0,2,29,0
61,0,0,1,0,0,5,6,1,0,1,55,1
39,0,0,1,0,0,1,4,1,0,3,16,0
22,0,0,0,0,0,3,2,0,0,1,21,1
421,0,0,0,1,0,20,165,5,1,3,162,1
78,0,0,1,0,0,2,6,1,0,1,14,0
35,0,0,0,0,0,1,0,0,0,1,11,0
44,0,0,0,0,0,2,0,2,0,2,16,0
35,0,0,0,0,0,3,1,0,0,3,11,1
49,0,0,1,0,0,1,15,0,0,3,12,0
21,0,0,0,0,0,2,1,0,0,1,20,0
19,0,0,0,0,0,1,0,0,0,1,13,0
155,0,0,0,0,0,2,21,6,0,2,11,1
37,0,0,0,0,0,2,0,0,0,3,14,1
34,0,0,0,0,0,3,0,0,0,2,16,1
24,0,0,0,0,0,1,7,0,0,3,8,0
29,0,0,0,0,0,2,0,0,1,2,15,1
212,0,0,1,1,0,3,18,8,1,3,23,1
62,0,0,1,0,0,1,4,0,0,3,10,0
73,0,0,1,0,0,2,21,0,1,4,25,1
23,0,0,0,0,0,1,2,0,0,1,14,1
31,0,0,0,0,0,1,6,0,0,2,19,0
85,0,0,1,0,0,1,0,5,0,3,24,0
19,0,0,0,0,0,1,2,0,0,1,13,1
53,0,0,0,0,0,1,0,3,0,1,20,0
25,0,0,0,0,0,1,0,0,0,1,11,0
74,0,0,0,0,0,5,4,1,0,2,29,1
28,0,0,0,0,0,2,2,0,0,2,10,1
94,0,0,1,0,0,3,11,0,0,1,14,0
18,0,0,0,0,0,1,0,0,0,3,9,1
22,0,0,1,0,0,1,3,0,0,1,11,1
20,0,0,0,0,0,1,0,0,0,2,10,1
65,0,0,1,0,0,4,1,3,0,5,14,0
39,0,0,0,0,0,1,0,0,0,3,15,1
31,0,0,0,0,0,1,2,2,0,1,11,0
55,0,0,1,0,0,2,0,0,0,5,17,1
99,0,1,1,0,0,3,0,2,0,4,30,1
36,0,0,0,0,0,3,0,2,0,2,16,0
48,0,0,1,0,0,2,6,0,0,4,10,0
81,0,0,0,1,0,7,0,0,0,3,28,1
100,0,0,1,1,0,6,2,5,0,8,16,1
34,0,0,0,0,0,2,4,0,0,1,33,1
28,0,0,0,0,0,2,2,0,0,3,19,0
81,0,1,1,0,0,4,0,2,0,3,15,1
148,0,0,1,0,0,1,9,0,0,4,15,0
68,0,0,0,0,0,2,11,1,0,4,31,0
85,0,0,0,0,0,4,0,1,0,7,20,0
61,0,0,0,0,0,3,14,2,0,2,20,0
35,0,0,0,0,0,3,0,0,0,1,24,1
239,0,0,1,1,1,3,88,9,0,4,12,1
23,0,0,1,0,0,1,0,0,0,1,22,0
28,0,0,1,0,0,1,0,0,0,2,9,0
100,0,0,0,1,0,8,0,3,1,6,33,1
38,0,0,0,0,0,1,0,0,0,2,24,0
24,0,0,0,0,1,3,10,0,0,2,13,1
45,0,0,0,0,0,2,0,0,0,5,14,1
43,0,0,0,0,0,2,0,0,0,2,16,1
54,0,0,0,0,0,3,10,2,0,2,17,0
30,0,0,0,0,0,2,0,0,0,1,17,0
37,0,0,0,0,0,3,0,0,0,2,25,1
87,0,0,1,0,0,5,3,4,0,1,32,1
60,0,0,1,0,0,2,1,1,0,5,20,1
45,0,0,0,1,0,4,1,2,0,3,22,1
50,0,0,1,0,0,2,0,0,0,3,18,1
87,0,0,1,0,0,2,9,4,0,3,10,0
14,0,0,0,0,0,1,0,0,0,1,13,0
47,0,0,1,0,0,3,1,0,0,1,38,1
89,0,0,1,0,0,1,20,0,0,4,24,1
58,0,0,1,0,0,2,10,0,0,3,14,0
67,0,0,1,0,0,2,0,0,0,4,19,0
22,0,0,0,0,0,1,0,0,0,2,18,1
35,0,0,0,0,0,2,0,1,0,2,16,0
65,0,0,1,0,0,2,0,0,0,5,27,1
40,0,0,1,0,0,2,0,0,0,2,18,1
42,0,0,1,0,0,1,9,0,0,3,12,0
40,0,0,0,0,0,2,0,0,0,1,25,0
46,0,0,0,1,0,2,0,0,0,4,22,0
31,0,0,1,0,0,2,0,0,0,1,23,1
48,0,0,1,0,0,2,0,0,0,4,12,1
31,0,0,0,0,0,2,0,3,0,2,8,0
24,0,0,0,0,0,2,0,0,0,2,13,1
50,0,1,0,0,0,3,0,2,0,2,14,1
23,0,0,0,0,0,1,2,0,0,2,15,0
98,0,0,1,1,0,1,2,0,0,5,9,1
53,0,0,0,0,0,3,1,0,1,4,19,0
122,0,0,1,1,0,1,32,4,0,5,14,1
43,0,0,0,0,0,2,0,2,0,2,20,0
43,0,0,0,1,0,4,0,0,0,2,22,1
37,0,0,0,0,0,3,1,0,0,2,12,1
88,0,0,1,0,0,5,19,0,0,4,29,1
277,0,0,0,0,0,3,84,13,0,5,17,1
48,0,0,1,0,0,2,0,0,0,4,15,1
72,0,0,0,0,0,2,27,0,0,6,14,1
19,0,0,0,0,0,1,2,0,0,1,12,1
51,0,0,1,0,0,3,10,1,0,4,16,1
158,0,0,1,1,0,5,46,8,0,3,19,1
38,0,0,0,1,0,2,0,2,0,3,11,1
51,0,0,1,0,0,3,9,0,0,2,13,1
36,0,0,0,0,0,2,0,0,0,2,20,0
89,0,0,1,0,0,1,7,2,0,6,20,0
158,0,0,1,1,0,5,44,8,0,3,19,1
80,0,0,1,0,0,2,0,3,0,3,23,0
31,0,0,0,0,0,1,0,2,0,1,11,0
26,0,0,0,0,0,1,0,0,0,1,25,0
35,0,0,0,0,0,2,3,0,0,2,15,1
59,0,0,1,0,0,1,0,0,0,4,10,0
74,0,0,1,0,0,2,13,0,0,2,17,0
13,0,0,0,0,0,1,4,0,0,0,13,1
32,0,0,0,0,0,3,1,0,0,1,19,0
75,0,0,0,0,0,2,0,1,0,7,15,1
198,0,0,1,1,0,3,48,10,0,3,27,1
60,0,0,1,0,0,2,6,2,1,3,14,0
35,0,0,1,0,0,1,0,0,0,2,11,0
133,0,0,0,1,0,12,28,0,0,3,92,1
29,0,0,0,0,0,2,2,0,0,3,10,1
31,0,0,1,0,0,2,0,0,0,1,14,0
106,0,0,1,1,0,7,2,5,0,8,13,1
32,0,0,0,0,0,2,2,0,1,2,23,1
96,0,0,0,0,0,1,4,0,0,3,9,0
29,0,0,1,0,0,2,0,0,0,1,28,1
56,0,0,0,1,0,6,0,3,0,4,10,1
52,0,0,0,1,0,2,0,2,0,3,24,1
99,0,0,0,0,0,1,23,0,0,5,23,1
62,0,0,0,0,0,2,19,0,0,4,16,1
38,0,0,0,0,0,2,0,0,0,3,7,0
64,0,0,0,1,0,6,0,0,0,3,26,1
49,0,0,0,1,0,2,0,1,0,4,14,1
171,0,0,1,1,0,3,48,0,0,11,22,1
31,0,0,0,0,0,1,0,0,0,2,18,0
41,0,0,1,0,0,1,4,0,0,4,18,1
76,0,0,1,0,0,3,0,0,0,4,30,1
119,0,0,1,1,0,6,8,11,0,5,13,1
23,0,0,0,0,0,2,0,0,0,1,16,1
52,0,0,0,0,0,1,23,0,0,3,11,1
123,0,0,1,1,0,8,0,6,0,4,41,1
47,0,0,0,0,0,1,23,0,0,3,21,1
95,0,0,1,0,0,1,0,0,0,4,17,0
48,0,0,0,0,0,2,0,2,0,3,17,0
44,0,0,1,0,0,1,0,1,0,2,12,0
24,0,0,0,0,0,1,0,0,0,2,16,1
25,0,0,0,0,0,2,0,0,0,2,19,0
71,0,0,1,0,0,3,18,3,0,1,17,1
54,0,0,0,0,0,4,6,0,0,2,26,1
49,0,0,0,0,0,2,0,3,0,2,16,0
20,0,0,0,0,0,2,1,0,0,1,13,1
52,0,0,0,0,0,2,0,0,0,4,18,0
39,0,0,0,0,0,2,0,1,0,2,16,0
32,0,0,0,0,0,2,8,1,0,2,17,0
36,0,0,0,0,0,2,0,1,0,2,16,0
24,0,0,0,0,0,1,7,0,0,3,8,0
148,0,0,1,0,0,3,9,14,0,1,39,1
55,0,0,0,0,0,3,1,0,0,5,13,0
54,0,0,0,0,0,2,0,3,0,2,16,0
52,0,0,0,0,0,3,0,0,0,4,15,1
65,0,0,0,1,0,3,2,1,0,4,22,1
35,0,0,0,0,0,2,0,1,0,2,16,0
17,0,0,0,0,0,1,5,0,0,1,11,0
17,0,0,0,0,0,1,7,0,0,1,9,0
27,0,0,0,0,0,2,0,1,0,1,15,0
94,0,0,1,0,0,3,13,2,0,5,14,1
24,0,0,0,0,0,2,3,0,0,1,16,1
26,0,0,0,0,0,3,4,0,0,1,16,0
44,0,0,1,0,0,2,2,0,0,2,21,0
28,0,0,0,0,0,2,0,0,0,1,27,0
122,0,0,1,0,0,2,5,9,1,5,21,1
185,0,0,1,1,0,4,46,8,0,10,16,1
27,0,0,0,0,0,2,0,0,0,2,17,0
76,0,0,1,0,0,1,28,1,0,3,27,1
104,0,0,1,1,0,6,2,5,0,8,20,1
211,0,0,1,1,0,14,78,0,0,1,203,1
33,0,0,0,0,0,3,0,0,0,2,17,1
53,0,0,1,0,0,3,2,2,0,1,27,1
222,0,0,1,0,0,2,43,2,0,5,24,1
31,0,0,0,0,0,1,0,0,0,3,15,1
114,0,0,1,0,0,2,8,0,0,5,27,0
30,0,0,0,0,0,1,0,1,0,2,10,0
42,0,0,1,0,0,2,0,0,0,2,11,0
34,0,0,1,0,0,1,0,0,0,2,11,0
110,0,0,1,1,0,7,2,5,1,8,17,1
23,0,0,0,0,1,3,18,0,0,1,18,1
18,0,0,0,0,0,2,2,0,0,2,9,1
82,0,0,1,0,0,4,21,0,0,3,41,1
63,0,0,1,1,0,1,16,5,0,2,11,1
23,0,0,0,0,1,4,8,0,0,1,11,1
43,0,0,1,0,0,1,0,0,0,4,14,0
49,0,0,1,0,0,2,0,1,0,2,18,0
17,0,0,0,0,0,1,0,0,0,1,16,1
37,0,0,0,0,1,3,13,0,0,3,13,1
30,0,0,1,0,0,3,1,0,1,1,29,1
84,0,0,1,1,0,7,11,6,0,5,39,1
92,0,0,0,1,0,1,45,0,0,3,20,1
64,0,0,0,1,0,4,0,2,0,5,10,1
32,0,0,0,0,0,1,0,1,0,4,15,0
45,0,0,0,0,0,1,2,0,0,4,14,0
19,0,0,0,0,0,1,0,0,0,1,9,1
33,0,0,0,0,0,2,3,0,0,2,13,1
37,0,0,0,0,0,2,5,0,0,3,17,0
33,0,0,0,0,0,2,2,0,0,2,13,1
24,0,0,0,0,0,1,0,0,0,2,14,1
48,0,0,1,0,0,1,8,0,0,3,10,0
79,0,0,1,0,0,2,12,0,0,2,14,0
22,0,0,0,0,0,1,0,0,0,1,21,0
124,0,0,1,1,0,6,8,11,0,5,16,1
28,0,0,1,0,0,2,0,0,0,1,16,0
45,0,0,0,0,0,2,1,6,0,1,13,0
13,0,0,0,0,0,1,0,0,0,1,12,0
37,0,0,1,0,0,1,0,0,0,2,7,0
37,0,0,0,0,0,1,0,0,1,2,25,1
30,0,0,0,1,0,1,0,0,0,1,18,1
25,0,0,0,0,0,1,7,0,0,3,8,0
27,0,0,0,0,0,2,15,1,0,2,13,1
60,0,0,0,0,0,2,0,0,0,2,39,1
91,0,0,0,0,0,2,4,2,0,2,23,1
29,0,0,0,0,0,3,3,0,0,1,21,1
31,0,0,0,0,0,1,1,2,0,1,11,0
57,0,0,0,0,1,6,15,0,0,4,15,1
34,0,0,0,0,0,2,1,0,0,1,22,1
52,0,0,1,0,0,3,0,0,0,3,18,0
85,0,0,0,1,0,4,1,7,0,4,10,1
59,0,0,0,0,0,3,0,0,0,2,26,0
61,0,0,1,0,0,1,15,0,0,3,12,0
18,0,0,0,0,0,1,0,0,0,1,17,0
371,0,0,1,1,0,3,49,10,0,3,45,1
29,0,0,0,0,0,2,0,1,0,2,9,1
38,0,0,0,0,0,1,2,4,0,1,19,0
165,0,0,1,1,0,10,66,0,0,4,83,1
34,0,0,0,0,1,4,10,1,0,2,13,1
49,0,0,1,0,0,4,5,0,0,1,27,1
30,0,0,0,0,0,2,0,1,0,2,11,0
53,0,0,1,0,0,2,0,0,0,2,17,0
36,0,0,0,0,0,2,1,0,0,2,21,1
59,0,0,0,0,0,2,21,0,1,2,18,1
43,0,0,0,0,0,2,6,0,0,2,18,1
185,0,0,1,0,0,2,17,2,0,3,27,0
29,0,0,0,0,0,3,11,0,0,1,28,1
38,0,0,1,0,0,4,0,0,0,2,22,0
62,0,0,1,0,0,1,6,0,0,2,10,0
30,0,0,0,0,0,2,3,0,0,1,17,0
73,0,0,1,1,0,4,0,0,0,7,19,1
37,0,0,0,0,0,1,0,0,0,2,22,0
43,0,0,0,0,0,2,1,0,0,3,17,1
29,0,0,0,0,0,1,3,0,0,2,13,0
234,0,0,0,0,0,11,29,0,0,2,218,1
24,0,0,0,0,0,1,0,0,0,1,10,0
44,0,0,0,0,0,2,0,2,0,2,18,0
46,0,0,0,0,0,2,3,1,0,3,15,1
73,0,0,1,0,0,2,6,2,1,2,18,0
26,0,0,0,1,0,2,3,0,0,1,25,1
30,0,0,0,0,0,3,7,0,0,3,13,0
43,0,0,0,0,0,1,0,1,0,2,21,0
43,0,0,1,0,0,1,6,0,0,2,13,0
72,0,0,1,0,0,4,3,0,0,7,13,1
41,0,0,0,0,0,3,0,2,0,3,17,1
126,0,0,1,1,0,6,40,0,0,2,92,1
47,0,0,0,0,0,3,4,3,0,2,17,1
25,0,0,0,0,0,1,2,2,0,1,19,0
139,0,0,0,0,0,5,45,2,0,2,26,1
57,0,0,1,0,0,2,5,2,0,2,14,0
28,0,0,0,0,0,2,0,0,0,3,20,0
27,0,0,0,0,0,2,3,0,0,2,19,1
62,0,0,0,1,0,2,19,0,0,3,16,1
32,0,0,0,0,0,1,3,0,0,2,21,1
48,0,0,1,0,0,1,8,0,0,3,10,0
60,0,0,0,0,0,3,0,0,0,3,39,1
30,0,0,0,0,0,2,0,1,0,1,16,0
189,0,0,1,1,0,3,48,10,0,3,18,1
44,0,0,0,0,0,2,0,0,0,3,24,0
106,0,0,1,1,0,7,2,5,0,8,13,1
35,0,0,0,0,0,3,0,0,0,2,14,1
14,0,0,0,0,0,1,0,0,0,1,13,0
68,0,0,1,0,0,5,6,0,0,3,24,0
31,0,0,0,0,0,1,2,2,0,1,11,0
81,0,0,1,0,0,2,4,1,0,2,16,0
14,0,0,0,0,0,1,0,0,0,1,13,0
42,0,0,0,0,0,2,0,0,0,3,18,1
107,0,0,1,1,0,7,5,5,0,8,17,1
25,0,0,0,0,0,2,0,0,1,1,15,1
31,0,0,0,0,0,2,0,0,0,2,14,1
57,0,0,0,0,0,1,8,5,0,4,16,0
30,0,0,1,0,0,1,0,0,0,2,12,0
44,0,0,0,0,0,2,3,2,0,3,12,0
57,0,0,1,0,0,3,5,0,0,2,43,0
62,0,0,0,0,0,4,4,1,0,2,49,1
62,0,0,1,0,0,3,0,0,0,7,10,1
163,0,0,1,1,0,6,5,28,0,1,28,1
32,0,0,0,0,0,4,0,0,0,1,20,1
16,0,0,0,0,0,1,0,0,0,1,11,0
19,0,0,0,0,0,2,0,0,0,0,19,1
91,0,0,1,0,0,2,22,0,0,5,19,1
27,0,0,0,0,0,2,3,0,0,1,15,0
69,0,0,1,0,0,1,23,0,0,5,19,0
30,0,0,0,0,0,2,0,0,0,2,23,0
26,0,0,1,0,0,2,0,0,0,2,12,1
13,0,0,0,0,0,1,1,0,1,1,6,1
27,0,0,0,0,0,2,0,0,0,1,17,1
32,0,0,0,0,0,1,0,1,0,3,18,0
56,0,0,1,0,0,2,0,0,0,3,26,0
345,0,0,1,1,0,3,52,8,0,3,45,1
35,0,0,1,0,0,2,4,0,0,1,25,1
166,0,0,0,0,0,3,7,19,0,1,14,0
151,0,0,1,1,0,5,23,0,0,3,122,1
42,0,0,1,0,0,3,0,0,0,1,41,0
38,0,0,0,0,0,2,0,1,0,2,16,0
43,0,0,0,0,0,2,0,2,0,2,16,0
42,0,0,0,0,1,4,11,0,0,3,14,1
34,0,0,0,0,0,3,0,0,0,2,18,1
26,0,0,0,0,0,2,0,0,0,2,15,1
59,0,0,1,1,0,3,7,4,0,2,25,1
105,0,0,1,0,0,2,2,0,0,6,15,0
62,0,0,1,0,0,2,10,0,0,3,18,0
116,0,0,1,0,0,7,21,0,0,3,75,1
37,0,0,0,0,0,2,0,1,0,2,16,0
44,0,0,0,0,0,3,6,3,0,2,11,0
120,0,0,1,0,0,5,7,2,0,3,57,1
21,0,0,0,0,0,1,0,0,0,1,20,0
61,0,0,1,0,0,2,16,0,0,5,25,0
39,0,0,1,0,0,2,3,0,0,4,17,0
31,0,0,1,0,0,1,1,0,0,3,12,0
54,0,0,0,0,0,2,4,2,0,3,22,1
29,0,0,0,0,0,1,3,1,0,2,18,0
165,0,0,0,0,0,2,20,5,0,2,12,1
73,0,0,1,1,0,6,0,3,0,4,17,1
10,0,0,0,0,0,1,0,0,0,1,9,0
27,0,0,1,0,0,2,1,0,0,3,16,1
28,0,0,0,0,0,2,0,0,0,1,12,0
238,0,0,1,1,0,11,69,6,0,1,126,1
179,0,0,1,0,0,4,22,14,0,2,11,1
246,0,0,0,0,0,14,74,23,0,5,13,1
23,0,0,0,0,0,3,2,0,0,1,14,0
26,0,0,0,0,0,3,0,0,0,1,25,1
69,0,0,1,0,0,1,12,0,1,2,14,0
192,0,0,0,1,0,13,24,12,0,9,18,1
11,0,0,0,0,0,1,0,0,0,1,10,0
65,0,0,0,0,0,5,1,2,0,5,15,1
48,0,0,1,0,0,1,0,0,0,3,19,0
42,0,0,1,0,0,3,0,0,0,3,13,0
28,0,0,0,0,0,1,0,1,0,3,11,0
34,0,0,0,0,0,2,0,1,0,2,14,0
41,0,0,0,0,0,4,0,0,0,1,34,1
41,0,0,1,0,0,3,3,2,0,1,16,0
22,0,0,0,0,0,2,4,0,0,1,12,0
15,0,0,0,0,0,1,0,0,0,1,14,1
22,0,0,0,0,0,1,3,0,0,1,14,1
107,0,0,1,0,0,3,5,0,0,1,18,0
91,0,0,0,0,0,1,22,0,0,4,11,1
27,0,0,0,0,0,1,7,0,0,3,8,0
39,0,0,0,0,0,3,2,0,0,1,29,1
248,0,0,1,1,0,9,96,4,0,3,108,1
163,0,0,1,1,0,9,49,0,0,1,162,1
188,0,0,1,1,0,6,1,11,0,6,23,1
36,0,0,1,0,0,1,0,0,0,2,15,0
46,0,0,1,0,0,2,7,0,0,5,15,0
39,0,0,1,1,0,1,3,0,0,4,12,1
25,0,0,1,0,0,2,0,0,1,1,24,0
35,0,0,1,0,0,1,0,0,0,4,9,1
38,0,0,0,0,0,2,0,1,0,2,18,0
45,0,0,0,0,0,2,8,1,0,2,10,0
103,0,0,0,1,0,7,23,5,0,5,30,1
33,0,0,0,0,0,2,4,0,0,2,13,1
53,0,0,0,0,1,3,26,0,0,3,12,1
34,0,0,0,0,0,1,0,0,0,3,20,1
57,0,0,0,0,0,2,6,7,0,1,14,0
41,0,0,1,0,0,2,0,0,0,4,13,1
77,0,0,1,0,0,1,2,1,1,4,21,0
18,0,0,0,0,0,2,0,0,0,0,18,1
60,0,0,1,1,0,4,3,4,0,5,14,1
54,0,0,1,0,0,1,5,2,1,1,11,0
121,0,0,1,1,0,4,22,0,0,9,15,1
47,0,0,0,0,0,3,7,2,0,1,22,0
39,0,0,1,0,0,1,1,0,0,3,14,1
62,0,0,1,0,0,2,2,2,0,3,23,1
36,0,0,0,0,0,2,0,0,0,1,35,1
46,0,0,0,1,0,3,0,2,0,2,24,1
82,0,0,0,0,0,2,0,0,0,8,10,1
20,0,0,1,0,0,1,0,0,0,1,13,1
64,0,0,0,0,0,5,1,2,0,5,14,1
73,0,0,1,1,0,4,0,0,0,4,40,1
260,0,0,0,1,0,4,99,5,0,8,20,1
60,0,0,1,0,0,1,0,0,0,4,12,0
16,0,0,0,0,0,1,0,0,0,1,15,0
35,0,0,1,0,0,2,0,0,0,2,13,0
26,0,0,0,0,0,2,0,1,0,2,10,0
59,0,0,0,0,0,2,0,0,0,5,15,0
16,0,0,0,0,0,1,2,0,0,1,9,1
26,0,0,0,0,0,2,3,0,0,2,14,0
42,0,0,1,0,0,4,0,0,0,2,22,0
34,0,0,0,0,0,1,0,0,0,3,16,0
84,0,0,1,0,0,2,0,0,0,3,14,0
50,0,0,1,0,0,2,4,0,0,3,13,0
40,0,0,0,0,0,3,0,0,1,3,17,0
19,0,0,0,0,0,1,0,0,0,1,14,0
26,0,0,0,0,0,2,0,0,0,2,11,1
55,0,0,1,0,0,2,3,0,0,4,16,0
18,0,0,0,0,0,1,1,0,0,1,12,1
18,0,0,0,0,0,1,0,0,0,1,17,0
36,0,0,1,0,0,1,0,0,0,2,15,0
26,0,0,0,0,0,2,1,0,0,1,13,0
44,0,0,1,0,0,2,0,0,1,3,24,0
61,0,0,1,0,0,2,0,1,0,6,14,1
40,0,0,0,0,0,1,0,1,0,2,21,0
35,0,0,0,0,0,4,1,0,1,2,19,0
13,0,0,0,0,0,1,4,0,0,0,13,1
50,0,0,1,0,0,2,0,2,0,3,13,0
22,0,0,0,0,0,1,7,1,0,1,8,0
58,0,0,0,0,0,2,14,2,0,2,17,0
337,0,0,1,1,0,3,52,7,0,3,44,1
19,0,0,0,0,0,1,4,0,0,2,9,0
20,0,0,1,0,0,1,0,0,0,1,19,0
66,0,0,1,0,0,2,0,0,0,6,24,1
13,0,0,0,0,0,1,4,0,0,0,13,1
31,0,0,1,0,0,1,0,2,0,1,11,0
13,0,0,0,0,0,1,1,0,0,1,12,0
119,0,0,1,1,0,12,20,0,0,2,85,1
32,0,0,0,1,0,3,0,0,0,3,12,1
54,0,0,0,0,0,5,0,0,0,3,12,1
31,0,0,0,0,0,1,3,0,0,3,7,0
85,0,0,1,0,0,2,12,0,0,5,20,0
80,0,0,1,0,0,2,0,0,0,8,12,1
134,0,0,1,1,0,4,43,4,0,3,16,1
48,0,0,0,0,0,1,1,0,0,3,14,1
56,0,0,1,1,0,3,0,0,0,3,21,1
71,0,0,0,0,1,5,15,2,0,4,15,1
35,0,0,1,0,0,2,0,0,0,1,24,1
36,0,0,1,0,0,2,0,1,0,2,19,0
258,0,0,1,0,0,12,48,12,0,4,15,1
29,0,0,0,1,0,1,0,0,0,4,8,1
24,0,0,0,0,0,1,0,0,0,1,23,0
31,0,0,0,0,0,1,2,0,0,1,25,1
55,0,0,0,0,0,2,0,2,0,1,24,0
41,0,0,0,0,0,2,0,0,0,1,23,0
56,0,0,0,1,0,3,18,0,0,2,13,1
57,0,0,0,0,0,2,7,0,0,5,20,1
44,0,0,0,0,0,1,0,0,0,2,13,0
32,0,0,0,0,0,5,1,0,0,2,19,1
48,0,0,1,0,0,1,10,0,0,3,10,0
42,0,0,1,0,0,2,0,0,0,2,20,0
20,0,0,0,0,0,2,0,0,0,1,11,1
54,0,0,0,0,0,3,9,0,0,5,14,0
59,0,0,1,0,0,1,8,0,0,3,11,0
143,0,0,0,1,0,7,10,12,1,3,28,1
18,0,0,0,0,0,1,3,0,0,1,11,1
43,0,0,1,0,0,1,8,0,0,3,11,0
187,0,0,1,0,0,2,12,3,0,1,17,1
52,0,0,0,0,1,3,29,0,0,2,12,1
38,0,0,0,0,0,3,0,0,0,2,14,0
77,0,0,0,0,0,3,0,5,1,3,23,0
13,0,0,0,0,0,1,0,0,0,1,12,0
46,0,0,0,0,0,1,0,1,0,2,21,0
37,0,0,0,0,0,3,2,0,0,2,24,1
87,0,0,1,1,0,6,2,5,0,8,14,1
68,0,0,0,0,0,4,0,0,0,4,21,0
73,0,1,1,0,0,4,2,2,0,5,11,1
40,0,0,0,0,0,2,0,1,0,2,16,0
40,0,0,0,0,0,3,0,0,0,2,21,1
30,0,0,0,0,0,2,0,0,0,2,15,0
53,0,0,1,0,0,2,5,0,0,2,21,0
43,0,0,1,0,0,1,3,0,0,3,22,1
34,0,0,0,0,0,2,0,1,0,2,16,0
66,0,0,1,0,0,1,0,0,0,3,14,0
41,0,0,0,0,0,2,0,0,0,2,13,0
55,0,0,1,0,0,3,2,0,0,2,16,0
37,0,0,0,0,0,1,1,0,0,3,9,0
37,0,0,0,0,0,3,0,0,1,2,30,1
42,0,0,0,0,0,2,0,0,0,3,17,1
68,0,0,1,0,0,2,9,0,0,3,10,0
41,0,0,0,0,0,1,4,0,0,3,12,0
35,0,0,0,0,0,1,2,3,0,1,11,0
31,0,0,0,0,0,3,0,0,0,2,15,1
32,0,0,0,0,0,2,1,0,0,2,16,1
93,0,0,1,0,0,2,10,0,0,3,14,0
85,0,0,1,0,0,3,18,3,0,5,20,0
57,0,0,0,0,0,2,21,1,0,5,15,1
188,0,0,0,1,0,2,68,7,0,3,8,1
